name,price,status,shipping,free_returns,items_sold
Metal Spokeshave Adjustable Spoke Shave Woodworking Hand Cutting Tool,1839,Brand New,0,False,23
Stanley 12-313 Iron Bench Plane Replacement. BOX OF 6,7000,Brand New,0,False,
New ListingVintage Marples Of Sheffield Plane,5798,Pre-Owned,6138,False,
New Listingstanley no.40 1/2 scrub plane ,99,Pre-Owned,1000,False,
Dunlap 5Dbb Wood Plane,9000,Pre-Owned,0,False,
Vintage Sargent and Co. US # 623 Wood Molder Plane,2985,Pre-Owned,0,False,
"A. Monty, Roxton Pond. CAN. Very nice 1/2"" Tongue Plane.",2400,Pre-Owned,824,False,
Casey & Co Auburn NY Vintage Antique wood plane block plane primitive No 8,3977,Pre-Owned,0,False,
Vintage 26 Inch Wood Working Plane ~ Stamped But I Can’t Make It Out ~ NICE,5999,Pre-Owned,3535,False,
USA Stanley TOOLS 78 Rabbet woodworking plane w fence,5300,Pre-Owned,0,False,
JJ WONDERFUL COMPLEX MOLDING PLANE DOUBLE BOXED MARKED  T12255,5500,Pre-Owned,920,False,
Shop on eBay,2000,Brand New,0,False,
Shop on eBay,2000,Brand New,0,False,
Gorgeous #7 Type 11 Corrugated.  Clean As They Come!  ,19000,Pre-Owned,2400,False,
Lamstong U 5/8 gothic wood window sash router or spokeshave,6000,Pre-Owned,0,False,
mixed lot WOOD WOODEN MOLDING PLANE TOOLS side beads dado others OH MD English,11000,Pre-Owned,0,False,
Antique Baily No. 6 Wood Plain,3600,Pre-Owned,653,False,
"Vintage USA Wood Plane 9-3/8"" Long",1884,Pre-Owned,0,False,
Vintage STANLEY 103 Block Plane USA,1295,Pre-Owned,939,False,
"Shelton No. 14 Jack Plane 14"" Long Made In USA",4995,Pre-Owned,0,False,
Sargent Thumb Plane smoothing block violin? ,1575,Pre-Owned,735,True,
Vintage  Front PLANE  KNOBS / Hand TOTES,9898,Pre-Owned,1799,False,
New ListingRefurbished Vintage Record No4 - lapped sharpened - Nice,5026,Pre-Owned,3281,False,
New ListingLeon Robbins Crown Tool Wooden Hand Plane ,1500,Pre-Owned,931,False,
"Stanley 6 1/2"" Woodworking Plane C32 and C6 Markings Orange And Blue Made in USA",1139,Pre-Owned,0,False,
Vintage/Antique Beading Plane,2450,Pre-Owned,0,False,
Antique Woodworking Plane-STEERS No. 304-PAT 1883-1889-Inlaid Roswood stripe ,16500,Pre-Owned,921,False,
Vtg. Stanley Bailey No. 5-1/2 Corrugated Bottom Jack Plane,13900,Pre-Owned,0,True,
Continental Style Astragal  Molding Plane! Nicely made! A great profile!!!,4200,Pre-Owned,939,False,
"New ListingVintage Cast Alloy & Brass Thumb Plane 1"" Iron, Refinished Old Tool",902,Pre-Owned,1643,False,
New ListingQIDI A560 Maule M7 510mm Wingspan RC Airplane 4CH 6-Axis Gyro 3D/6G Air Plane,12699,Brand New,0,False,
"Nicely Refurbished ""Wards Master"" Block Plane W/ Toe & Lateral Adjustment~Sharp!",3000,Pre-Owned,939,False,
Smooth Bottom Hand Plane Iron Wood Handles 10” Antique Made in USA,2519,Pre-Owned,1299,True,
"Stanley No.9-1/4 Block Plane,Non-Adj throat,1-5/8"", 1935-1962~AVG+🤠🤠🤠S3.19.25",1987,Pre-Owned,978,False,
CARPENTERS SMOOTHING PLANE - VINTAGE,5799,Pre-Owned,3508,False,
New ListingSargent And Co No 5 Round Plane No 663,1399,Pre-Owned,1045,False,
"VINTAGE DUNLAP WOODWORKING PLANE TOOL 9"" LG. X 2 1/2""W. SMOOTH BOTTOM COMPLETE",1498,Pre-Owned,1107,False,
Founder's Grade Enclish Iron for Stanley No. 10 Plane - Orig. Wrap- mjdtoolparts,8450,Pre-Owned,0,False,
"New ListingVintage USED Wood Working Plane, Unbranded, Mismatched parts",99,Pre-Owned,736,False,
Vintage Stanley CF4 Made in England Wood Planer 7 inches,2499,Pre-Owned,0,False,
"STANLEY  PLANE, DEPTH ADJUSTING YOKE. **CHOOSE ONE**.SEE FULL DESCRIPTION.",1100,Pre-Owned,550,False,
Clean smooth STANLEY BAILEY No.5 Vtg Hand Woodworking Plane Made USA tool,8800,False,1399,True,
"Vintage 1995 Saw Stanley 15-210 Mini Utility Hacksaw Mini Hack 8 3/4""  USA NOS",1597,Brand New,700,True,
Vintage CORSAIR Wood Planer Tool Plastic Handle Woodworking Carpentry,2455,Pre-Owned,0,False,
New ListingWooden Bead Molding Planes -J. E. Child - ONE MISSING IRON,2500,Pre-Owned,858,False,
"F Very Nice Complex Molding Plane 1 3/4"" Wide Marked on Toe T10562",5599,Pre-Owned,920,False,
"Japanese KANNA PLANE #167 ”HYAKUMANRYO"" 11"" Carpenter HandTool Joiner Wood Craft",2881,Pre-Owned,2500,False,
"SMALL ROUND BOTH WAYS,SOLE   ROUNDING PLANE , IN NICE CONDITION",2191,Pre-Owned,3699,False,
stanley #80 scraper blade new reproduction,1995,Brand New,0,False,
Vintage Sargent # 79 Rabbet plane body only,1200,Pre-Owned,1000,False,
Curved Wooden Molding Plane,2000,Pre-Owned,1257,False,
RARE ANTIQUE PANEL RAISER WOOD PLANE AARON A. SMITH REHOBOTH  (MISSING IRON),1500,Pre-Owned,1960,False,
Stanley 1892 Logo Plane Blade Iron: Early Stanley # 4 5 ( 2 in wide) (1496,2999,Pre-Owned,0,False,
Wm. Burns 1 Inch Rabbet Plane!,2500,Pre-Owned,824,False,
Antique Tabor Plane Company no. 271 Wooden 5~8 Plane New Bedford MA,2499,Pre-Owned,1665,False,
New ListingAntique Dunlap Smoothing Plane,4500,Pre-Owned,1170,False,
Woodworking Bench Plane Magnet Set - Bronze,1999,Brand New,0,False,
"Vintage Belnap Bluegrass 14"" Jack Plane same size as Bailey #5 Plane ",5999,Pre-Owned,1499,False,
"7/32-20 BSW M2 HSS Die, Stanley Plane Restoration Tools",1350,Brand New,0,False,
antique panel plane,16457,Pre-Owned,4712,False,
"Antique W. Marples  17"" Wood Jack Plane",4509,Pre-Owned,3990,False,
Addison Heald  Plane Milford N.H.- 1800's 2,4999,False,0,False,
New ListingHand Tool Planes Adjustable Spokeshave,7200,Brand New,0,False,
Vintage Woodworking Plane 1102 Jordan Germany,2500,Pre-Owned,0,False,
New ListingCa. 1920's Sweetheart Trademark Cutting Iron for No. 9 1/2 Plane - mjdtoolparts,2450,Pre-Owned,0,False,
"Casey & Co. Auburn, NY. 1857. Nice No. 10"" Half-Lap?",1800,Pre-Owned,824,False,
New ListingBridge City Tool Works HP-6 Fence & Rabbet set,29500,Pre-Owned,1500,False,
Small Hand Planer Flat Bottom Manual Trimming Planer Tool For Woodworking,2212,Brand New,0,False,
Stanley Victor Plane,3200,Pre-Owned,1000,False,
"New ListingNOS Vintage Corsair Great Neck Carpenters Jack Plane ( / 2"" Cutter)",2500,Pre-Owned,2880,False,
SHOULDER THUMB SCREW 10-28 THREADS FOR STANLEY NO. 78 DUPLEX PLANE DEPTH STOP ,644,Brand New,445,False,
Vintage Stanley Round Wood Plane,4500,Pre-Owned,0,False,
"11-1/2X8-3/4"" PLANE~ ANTIQUE~ 19TH CENTURY",9999,Pre-Owned,1900,False,
Stanley 14 Inch Long #  5 Plane  In The Box,11500,Pre-Owned,1310,False,
New ListingStanley Bailey No 4 Type 15 Smooth Bottom Hand Plane,1999,Pre-Owned,1284,False,
Vintage Stanley Wood Scraper Box Plane,2999,Pre-Owned,899,False,
Vintage Woodworking Hand Planes (2),4800,Pre-Owned,779,False,
"Vintage Antique Bailey Wood Plane Planer Carpentry Woodworking on 24"" Wood Block",5500,Pre-Owned,2890,False,
F424425,9450,Pre-Owned,0,False,
"Early 2"" Wedge for Vertical Iron ""Toothing Plane"" - Excellent  - mjdtoolparts",1850,Pre-Owned,0,False,
Stanley Molding Wood Plane No. 78,2500,Pre-Owned,1412,False,
Knob and Tote Handle Stud Removal Nuts for Stanley Cast Iron Planes,1995,Brand New,0,True,
Antique 1800's F.W.B. Gebr Busch Gusstahl German Horned Smooth Plane 8.5”,3000,False,1665,False,
"New ListingVINTAGE Stanley RB5 5"" Block Hand Plane / Scraper Woodworking Tool",1300,Pre-Owned,699,False,
"Surform Plane Replacement Blade | Stanley 21-398 | 5-1/2"" x 1-5/8"" Blade",1200,Brand New,0,False,
ANTIQUE STANLEY 45 COMBINATION PLANER.,6000,Pre-Owned,939,False,
CJP5 Carpenters No.5 Jack Plane,5399,Brand New,0,True,
STANLEY # 48 TONGUE AND GROOVE SWING FENCE PLANE OK CONDITION MUST SEE out,15000,Pre-Owned,1579,False,
Antique Wooden Sash Fillister Plane by J.CAIRNS #6,12471,Pre-Owned,469,False,
Shop on eBay,2000,Brand New,0,False,
Shop on eBay,2000,Brand New,0,False,
"EARLY VINTAGE OHIO TOOL CO NO 27 WOODEN PLANE 26"" W/ 2-1/2"" IRON  Sciot Works",5000,Pre-Owned,2039,False,
Antique Stanley Rule & Level Co. No. 78 Duplex Rabbit Plane - REPAIRED,2095,Pre-Owned,1180,True,
W WONDERFUL COMPLEX MOLDING PLANE MARKED KING & CO T12671,5000,Pre-Owned,920,False,
"Low Angle Block Plane Sweetheart No. 60 1/2, 6-1/2 in. Iron Crafted Solid Brass",9150,Brand New,0,False,
Five Graduated Boxed Side Bead Moulding Planes Mixed Makers,2835,Pre-Owned,4043,False,
"Antique New York Tool Co. 16"" Wood Plane #12 Auburn Tool Co. Blade Woodworking ",5999,Pre-Owned,0,False,
Vintage Stanley Fiberboard Plane #193 and #2 Attachment Wood Handles,1999,Pre-Owned,1328,False,
New ListingVintage Record Spoke Shave - A151 - Curved Sole ,2958,Pre-Owned,2456,False,
"New ListingOrig. Humphrieysville Mfg. Co. 5/8"" Plow Plane Cutting Iron - mjdtoolparts",2850,Pre-Owned,0,False,
New ListingOrig. Handle & Screw for Bailey Tool Company Victor No. 14 Plane - mjdtoolparts,34450,Pre-Owned,0,False,
Vintage Mini Finger/Thumb Planer Tool,3500,Pre-Owned,945,False,
Stanley model H-101P Trim Plane Wood Working Tool Shop Display Collectible,2999,Brand New,700,False,
"Very rare # 3 molding plane, Marked something WEISS???",2699,Pre-Owned,1490,False,
"Millers Falls Woodworking Plane 14"" Smooth Bottom 2"" Cutter USA Vintage No 14",4300,Pre-Owned,1430,False,
Lot of 3 Stanley and Lakeside Hand Planes - No 181 & No 220 Planes - USA,5500,Pre-Owned,0,False,
RARE Heavy Duty Vintage Stanley Finishing Sander Collectible Type H37 Model 02,5775,False,1450,False,
"New ListingOrig. 7/16"" Plow & Dado Iron for Stanley No. 45 & 55 Planes - mjdtoolparts",1450,Pre-Owned,0,False,
nice shape patented STANLEY TOOLS G3 G 3 corrugated wood plane,14000,Pre-Owned,0,False,
"STANLEY #140 SIDE PLATE, handcrafted READ FULL DESCRIPTION.",5900,Brand New,700,False,
Vintage Stanley Handyman wood plane,2000,Pre-Owned,1392,False,
antique LL DAVIS 43 old BLOCK PLANE TOOL,12500,Pre-Owned,0,False,
New ListingSargent 79 Hand Plane ,2000,Pre-Owned,931,False,
"VINTAGE NO. G-3 GREAT NECK IRON SMOOTH PLANE IN BOX 8"" LONG AND 1 & 3/4"" CUTTER",1422,Brand New,1094,False,
BuckBros. 9 Inch Smooth Wood Plane Carpentry Tool.  2 inch wide cutter.,2500,Brand New,1700,False,
Stanley Wood Plane No. 120. Vintage,1888,Pre-Owned,1016,False,
"Vintage Craftsman No. 3741 Smooth Wood Plane  9-11/16"" Long & 1 3/4"" Cutter",4000,Pre-Owned,0,False,
New ListingOriginal Cutting Iron for Ohio Tool No. O130 Plane - World T.M. - mjdtoolparts,3650,Pre-Owned,0,False,
"New ListingFluting Cutting Iron for Recod No. 405 Plane- 1/2"" Size - Unused- mjdtoolparts",3250,Pre-Owned,0,False,
Stanley Plane Blade Iron: Stanley #4 5 ( 2 in wide) (1462,2799,Pre-Owned,0,False,
New ListingVintage No. 240 Miller Falls Chisel & Plane Iron Sharpener,5999,Pre-Owned,984,False,
New ListingMarked Tongue Plane,1299,Pre-Owned,1765,False,
"New ListingACE Hardware 3 Piece Chisel Set 1"" 3/4"" 1/2"" With Steel Striking Cap",999,Pre-Owned,945,False,
No 4 Type 4 Body,1500,Pre-Owned,1500,False,
Vintage Brown Handmade Wooden 1930s Model Plane,11500,Pre-Owned,0,False,
Beutiful antique plane- Markings show 1882 !,3500,Pre-Owned,0,False,
Lot Of 5 Vintage Wooden Planers,9999,Pre-Owned,0,False,
New ListingVeritas Miniture Shoulder Plane,5799,Pre-Owned,2648,False,
Vintage No 51 Plane Made in ENGLAND,644,False,3241,False,
New ListingWoodworking Hand Plane Totes & Handles – Vintage Wood Tool Spare Parts Bundle,1000,Pre-Owned,1665,False,
"Vintage AMERICAN TOOL & FOUNDRY CO, ATF Small Thumb, Wood Plane  4-1/2” X 1-1/8""",1299,Pre-Owned,595,False,
"G Nice Complex Molding Plane 1 7/8"" Wide Marked on Toe T10566",5499,Pre-Owned,920,False,
Vintage Unmarked 1” Wooden Skew Rabbet Plane,2400,Pre-Owned,1805,True,
"Sears 9 1/2"" Long 2"" Cut Bench Plane Made in England #187.37168 Very Nice",1595,Pre-Owned,1107,True,
Vintage STANLEY No. 120 Adjustable Block Plane,2450,Pre-Owned,1665,True,
Vintage Unbranded Wood Plane 9.5” Long 2” Blade Made in USA Tool Retro Hand,2199,Pre-Owned,600,False,
New ListingVintage 1895 Stanley No. 45 Combination Plane + Thumb Plane No. 55.,5995,Pre-Owned,1840,False,
"New Stanley 21-398 5.5"" Surform Replacement Blade 2 pack",988,Brand New,480,False,
"IV150 Tool Handle With 11 Tools Patented Aug. 12, 1884 Good",2400,Pre-Owned,735,True,
Vintage Dobson Moulder Trowel,599,Pre-Owned,650,False,
Refurbished Stanley No 5 Smooth Base Plane~ Super Sharp And Ready To Plane,12500,Pre-Owned,1759,False,
"C. Prescott, Lowell, Massachusetts:  Complex Molding Plane - 5/8"" Uncommon Maker",4995,Pre-Owned,0,False,
Fulton Wood Plane REAR HANDLE TOTE w/ 2 Screws Only,1495,Pre-Owned,0,True,
"Stanley No. 29 Cornering Tool No 29 - 1/4"" & 3/8""",1499,Pre-Owned,0,False,
"STANLEY, lateral adjuster for bench plane. READ FULL DESCRIPTION.",1550,Pre-Owned,550,False,
"Stanley Frog Mount Screws No. 5, 6, 7, 25 etc Bench Plane Parts 20 TPI  12-20  ",1471,Brand New,585,False,90
Nakano Takeo Kanna Japanese Smoothing Hand Plane 70mm Suigyoku Unused,36500,Pre-Owned,0,True,
"New ListingVintage Sears #937167 1 5/8"" Cut Block Plane Wood Working Tool Craftsman Box",1798,Brand New,1440,False,
2014 Stanley Surform Pocket Plane in pack,1119,Pre-Owned,0,True,
"New ListingOrig. 1 5/8"" Cutter for Stanley No. 110 Plane, No. 13-110 - mjdtoolparts",1850,Pre-Owned,0,False,
"Vintage NOS Stanley Bailey #4 Plane USA 9 3/4""",8000,Brand New,1500,False,
#112 Scraper Plane Replacement Blade,3156,Brand New,0,True,
Mini One Hand Planer Woodcraft Tool Made In USA,1495,False,635,True,
Amt & Misc Woodworking Hand Tools. 30 Pieces Total,9000,Pre-Owned,1410,False,
"7/32-20 x 1” BSW HCS Die, Stanley Plane Restoration Tools",995,Brand New,0,False,
"Early James Cam 2 3/4"" Skew Blade Cutting Iron for Panel Plane - mjdtoolparts",6450,Pre-Owned,0,False,
Vintage STANLEY No 23 Transitional Plane,7500,Pre-Owned,645,False,
New ListingStanley No. 79 Side Rabbet Plane Vintage Nickel - Made in USA - Double Cutters,2700,Pre-Owned,600,False,
"Vintage H. Wetherell, Chatham, CT Tongue Plane",3495,Pre-Owned,945,False,
New ListingBeading Tool for No. 45 & 55 Planes- 1/2 Inch Width - No. 27 - mjdtoolparts,1450,Pre-Owned,0,False,
"2657 Stanley Bailey No. 18 No. 19 Early Knuckle Joint Lever Cap ""B"" Casting",1995,Pre-Owned,0,False,
"New ListingOrig. Body Selden Bailey, Woonsocket ""E"" Block PLane - w/o Lever - mjdtoolparts",8450,Pre-Owned,0,False,
Vintage Stanley No.C292 Scraper Blades  x 2 for Stanley No. 292 & No.293 NOS,1875,Brand New,500,False,
Stanley No 220  Plane,2500,False,1107,False,
4 Antique R. Routledge Moulding Planes  & 4 Antique Cutting Irons Near Mint,10000,Pre-Owned,0,False,
Handmade Brass Spokeshave - Flat Sole - O1 Tool Steel Blade - Sapele Handles,13900,Brand New,0,False,
Vintage Stanley Bailey No. 6 Fore Plane Corrugated Bottom,12121,Pre-Owned,2121,False,
Shop on eBay,2000,Brand New,0,False,
Shop on eBay,2000,Brand New,0,False,
Vintage Stanley Bedrock No. 603 Smooth Plane- Early Type 3,25000,Pre-Owned,1567,False,
Vintage Sargent Co Rabbit Plane Made in USA Antique Hand Tool,12500,Pre-Owned,1495,True,
"Z Very Nice Complex Molding Plane 2 1/2"" Wide Marked on Toe T11250",5499,Pre-Owned,920,False,
"Vintage Stanley Defiance no. 5  Woodworking Plane, 9.75 inches long, SH6664",3495,Pre-Owned,1400,False,
"New ListingIn Box Sears 71’ Craftsman 619  #3743 Professional Jack Plane 14"" USA",4500,Pre-Owned,1107,False,
JIROMARU - KANNA PLANE BLADE #213 Hand Made Tool Swedish Steel Knife Hatchet,15881,Pre-Owned,0,False,
American Tool & FDRY. Co. Vintage Small Block Plane.,1999,Pre-Owned,600,False,
1 pcs Convex Bottom Brass Plane Wood working Finger Violin Making Tools durable,1350,Brand New,400,False,
B07B VINTAGE SEARS WOOD PLANE #107-37033 RED WITH WOOD HANDLES,2499,Pre-Owned,0,False,
"Vintage Red Handle 14"" Wood Plane Tool C-116  Made In USA",2299,Pre-Owned,999,False,
"Orig. 2"" ""Toothing"" Iron for Wooden Plane- Peepul Prod., Sheffield- mjdtoolparts",4450,Pre-Owned,0,False,
Extra Fine J. COLTON Philadelphia Double Iron Complex Molding Plane,11900,Pre-Owned,1910,False,
Vintage 9.25” Wood Block Plane PAR/PLUS West Haven Conn.,1700,Pre-Owned,939,False,
Vintage Stanley Handyman No. H1204 Smooth Bottom Wood Plane Woodworking Tools,3999,Pre-Owned,0,False,
Stanley Rule And Level Co. No. 29 Woodworking Plane ,4999,Pre-Owned,1495,False,
New ListingVintage Stanley Wood Plane Bailey No. 4 Woodworking Tool Made in USA,5500,Pre-Owned,716,False,
New ListingOrig. Pair of Short Arms for Stanley No. 45/55 Combination Planes - mjdtoolparts,2850,Pre-Owned,0,False,
Antique Woodworking Plane Tool Lot Of 7,11479,Pre-Owned,0,False,
Fine User Shiverick & Malcolm Ca 1853 Reverse Ogee `Moulding Plane Inv#BS15,3420,Pre-Owned,1060,False,
"Buck Bros. 2” Replacement Iron Fits C4, C5 For Bench & Jack Planes PLS2 ",1800,Brand New,0,False,
Vintage Stanley No. 9 1/2 Adjustable Throat Block Plane Made In USA ,2750,Pre-Owned,985,False,
Vintage/antique boxed beading plane,2250,Pre-Owned,0,False,
Vintage Fulton Number 3700  Block Plane Woodworking Made In USA,1095,Pre-Owned,599,False,
CBP65 Carpenters 6 1/2 Block Plane,3065,Brand New,0,True,
Antique Fulton Bench Plane Smooth Bottom 9 1/2”x2 1/4”,1600,Pre-Owned,0,False,
EB886 Japan warp small Plane 15mm L90mm Carpenter HandTool WoodCraft SORIKANNA,4738,Pre-Owned,2500,False,
"VINTAGE CRAFTSMAN 9"" WOOD WORKING PLANE",2999,Pre-Owned,878,False,
"VINTAGE , 8 INC HEAVY HARDWOOD  BLOCK PLANE, WITH STEEL FRONT SOLE",2964,Pre-Owned,3724,False,
VINTAGE Made In USA Wood Plane ,2799,Pre-Owned,0,False,
Antique Stanley No 118 Metal Plane.,2999,Pre-Owned,0,True,
"Vintage STANLEY No 75 BULLNOSE RABBET PLANE Circa 1936-73 Restored, & Sharpened",4595,Pre-Owned,0,False,
Vintage HSB & Co OVB Adjustable Scraper Tool *Our Very Best*,5800,Pre-Owned,0,False,
141 Millers Patent STANLEY TOOLS NICKEL COATED PLOW plane,18500,Pre-Owned,0,True,
"Japanese KANNA PLANE BODY #183 ”Oak Wood Dai"" Carpenter Tool Joiner Hand Planer",2881,Pre-Owned,2500,False,
"Vintage A. Howland & Co No 105 Wood Rabbet Plane, New York Circa 1869-1874",2388,Pre-Owned,1140,False,
anant multiplane a45 Brand New Made In India,9999,Brand New,2000,True,
Woodworking Plane Unusual Vintage Tool,3222,Pre-Owned,3316,False,
New ListingOrig. Cutting Iron for Stanley 4 or 5 Plane  2 Inch- Victory T.M. - mjdtoolparts,2650,Pre-Owned,0,False,
"antique wood plane tongue & grove -this makes the grove  1/4"" maple wood Thos.L?",3500,Pre-Owned,1125,False,
Reproduction  stanley #40 1/2 plane blade,2895,Brand New,495,False,
Vintage Japanese Hand Plane Kanna Woodworking from Japan,14900,Pre-Owned,3500,False,
Vintage Heavy Duty Hand Plane # P3912,998,Pre-Owned,0,False,
Keizaburo Kanna Japanese Smoothing Hand Plane 42mm W/ Box,67000,Brand New,0,True,
New ListingOrig. Rear Handle & Screws for Bailey Tool No. 14 Smooth Plane - mjdtoolparts,22450,Pre-Owned,0,False,
"Vintage Squirrel Plane 7""",5155,Pre-Owned,2874,False,
Vintage Stanley 21-399 Surform Pocket Plane Rasp Nice!!,900,Pre-Owned,425,True,
( 2 ) STANLEY No. 110 & a STANLEY 220 WOOD PLANERS,1699,Pre-Owned,0,False,
Chaplin Stephens Double Iron #133 Wood Molding Plane,3500,Pre-Owned,1171,True,
"Fulton No. 5 Corrugated Sole Plane, Good",3500,Pre-Owned,0,False,
New ListingSET OF 8 R FAIRCLOUGH LIVERPOOL BEADING PLANES,11597,Pre-Owned,4473,False,
Vintage Bailey #5 wood plane,3000,Pre-Owned,0,False,
Stanley Lever Cap Screw No. 3 4 5 6 7 Plane Blade Iron  Screw Bailey Plane Part,919,Brand New,710,False,118
CJP5 Carpenters No.5 Jack Plane,5545,Brand New,0,True,
03CI,4850,Pre-Owned,0,False,
STANLEY NO. 75 MADE IN ENGLAND,2300,Pre-Owned,800,False,
"STANLEY 2-3/8"" EARLY TRANSITIONAL PLANE CHIP BREAKER. SEE FULL DESCRIPTION.",1750,Pre-Owned,600,False,
Vintage STANLEY BAILEY NO #4  Wood Plane Carpentry Tool w/blade USA #915,4499,Pre-Owned,867,False,
1783 Stanley Bailey 9 1/2 Eccentric Plate Lever,1995,Pre-Owned,0,False,
"Antique  ARROWMAMMETT WORKS, MIDDLETOWN, CT  1-3/8"" Skewed Rabbet Plane #EB196",3500,Pre-Owned,1085,False,
Vintage Wood Plane,2399,Pre-Owned,0,True,
Vintage Van Camp Number 4 Wood Plane Made In The USA,7495,Pre-Owned,995,False,
Vintage Flat Bottom Woodworking Mini Plane - Yellow-BL,1999,Pre-Owned,0,False,
"ANTIQUE BAILEY WOOD BOTTOM WOOD PLANE 14 1/2"" GRAMPA CORE PRIMIATIVE",7999,Pre-Owned,0,True,
"Vintage Round Bottom Plane C. Friedl 8""",1999,Pre-Owned,978,False,
"Vintage Ohio Tool Co. No. 119 Wooden Block Plane 15""",2999,Pre-Owned,1693,False,
VINTAGE FULTON BENCH PLANE MARKED 3 - VERY GOOD COND,2999,Pre-Owned,1650,True,
Japanese Kanna Hand Plane Sumitsuki Kanna 42㎜ Wood working tool,16685,Brand New,2400,True,
Vintage Eclipse Plane Woodworking Tool Smooth Bottom Made In USA,2399,Pre-Owned,0,False,
"Vintage Wood Plane C-2 6.5 Inch With Blade, Carpentry, Carpenter, Cabin",488,Pre-Owned,753,False,
Founder's Grade Fence/Screws for Kunz No. 79 Double Side Rabbet - mjdtoolparts,3250,Pre-Owned,0,False,
"Orig. 24"" Plane Body Chaplin's Improved No. 1211- Rail Chip - mjdtoolparts",6450,Pre-Owned,0,False,
New ListingFounder's Grade Bead Iron for Stanley No. 66 Beader - 3/8 & 1/2 - mjdtoolparts,2850,Pre-Owned,0,False,
New ListingOrig. Csst Iron Body for Winchester No. W110 Block Plane - 95% - mjdtoolparts,3650,Pre-Owned,0,False,
Antique Stanley # 5 Plane Lever Cap Parts USA 2 '' Wide,2999,Pre-Owned,960,False,
"New ListingAntique Primitive Wooden Wood Block Plane 15"" Long",2399,Pre-Owned,0,False,
"mid 1800s Antique-- Pair Of Rare Casey & Co Trim Planes, Auburn NY, #2, #79",24900,Pre-Owned,1016,False,
